query_id,query_year,model,rank,neighbor_id,neighbor_year,similarity,era_match
https://openalex.org/W3158940946,1975,scincl,4,https://openalex.org/W2113353894,1979,0.871288537979126,True
https://openalex.org/W3158940946,1975,scincl,5,https://openalex.org/W110599180,1986,0.8558602929115295,True
https://openalex.org/W3158940946,1975,scincl,6,https://openalex.org/W2574646182,1980,0.8552187085151672,True
https://openalex.org/W3158940946,1975,scincl,7,https://openalex.org/W2040463123,1989,0.8540501594543457,True
https://openalex.org/W3158940946,1975,scincl,8,https://openalex.org/W2042809951,2012,0.8510072231292725,False
https://openalex.org/W3158940946,1975,scincl,9,https://openalex.org/W2611423279,1977,0.8468061685562134,True
https://openalex.org/W637617218,1976,scincl,0,https://openalex.org/W7135866663,2023,0.8911995887756348,False
https://openalex.org/W637617218,1976,scincl,1,https://openalex.org/W2085835654,1983,0.8563275933265686,True
https://openalex.org/W637617218,1976,scincl,2,https://openalex.org/W7124674570,2019,0.8475939035415649,False
https://openalex.org/W637617218,1976,scincl,3,https://openalex.org/W2943873127,2018,0.8374322652816772,False
https://openalex.org/W637617218,1976,scincl,4,https://openalex.org/W2783956576,2018,0.8363347053527832,False
https://openalex.org/W637617218,1976,scincl,5,https://openalex.org/W4312400369,1972,0.832513689994812,True
https://openalex.org/W637617218,1976,scincl,6,https://openalex.org/W4236350465,1981,0.8294264078140259,True
https://openalex.org/W637617218,1976,scincl,7,https://openalex.org/W1978550419,1974,0.8289698958396912,True
https://openalex.org/W637617218,1976,scincl,8,https://openalex.org/W2364045376,2003,0.8289034366607666,False
https://openalex.org/W637617218,1976,scincl,9,https://openalex.org/W4292510053,2000,0.827871561050415,False
https://openalex.org/W1541718020,1977,scincl,0,https://openalex.org/W2355501668,2002,0.8585999608039856,False
https://openalex.org/W1541718020,1977,scincl,1,https://openalex.org/W1978977104,1971,0.8540692329406738,True
https://openalex.org/W1541718020,1977,scincl,2,https://openalex.org/W2370905567,2012,0.8524609208106995,False
https://openalex.org/W1541718020,1977,scincl,3,https://openalex.org/W2952854480,2019,0.8517041206359863,False
https://openalex.org/W1541718020,1977,scincl,4,https://openalex.org/W2601900251,2011,0.8439544439315796,False
https://openalex.org/W1541718020,1977,scincl,5,https://openalex.org/W1514157233,1975,0.8368229269981384,True
https://openalex.org/W1541718020,1977,scincl,6,https://openalex.org/W2067698812,2005,0.8292363882064819,False
https://openalex.org/W1541718020,1977,scincl,7,https://openalex.org/W1928218379,1970,0.8270047307014465,True
https://openalex.org/W1541718020,1977,scincl,8,https://openalex.org/W2359377582,2004,0.8261008262634277,False
https://openalex.org/W1541718020,1977,scincl,9,https://openalex.org/W204357554,2001,0.8259271383285522,False
https://openalex.org/W7128326665,1978,scincl,0,https://openalex.org/W214823030,1983,0.8986423015594482,True
https://openalex.org/W7128326665,1978,scincl,1,https://openalex.org/W2014834892,1979,0.8491896390914917,True
https://openalex.org/W7128326665,1978,scincl,2,https://openalex.org/W120597564,1977,0.847581148147583,True
https://openalex.org/W7128326665,1978,scincl,3,https://openalex.org/W1514157233,1975,0.8439850807189941,True
https://openalex.org/W7128326665,1978,scincl,4,https://openalex.org/W2079472124,1980,0.8432461619377136,True
https://openalex.org/W7128326665,1978,scincl,5,https://openalex.org/W2061003790,2007,0.842530369758606,False
https://openalex.org/W7128326665,1978,scincl,6,https://openalex.org/W3123528779,2021,0.8396650552749634,False
https://openalex.org/W7128326665,1978,scincl,7,https://openalex.org/W1990611713,1986,0.8360867500305176,True
https://openalex.org/W7128326665,1978,scincl,8,https://openalex.org/W2566254513,1972,0.822091817855835,True
https://openalex.org/W7128326665,1978,scincl,9,https://openalex.org/W1606088508,1979,0.8216120004653931,True
https://openalex.org/W1033258613,1979,scincl,0,https://openalex.org/W842634630,1974,1.0000001192092896,True
https://openalex.org/W1033258613,1979,scincl,1,https://openalex.org/W1992738130,1971,0.8789598345756531,True
https://openalex.org/W1033258613,1979,scincl,2,https://openalex.org/W4254153569,1974,0.874427855014801,True
https://openalex.org/W1033258613,1979,scincl,3,https://openalex.org/W4256016421,1972,0.8714630007743835,True
https://openalex.org/W1033258613,1979,scincl,4,https://openalex.org/W4205376320,2001,0.871462881565094,False
https://openalex.org/W1033258613,1979,scincl,5,https://openalex.org/W4229484129,1970,0.871462881565094,True
https://openalex.org/W1033258613,1979,scincl,6,https://openalex.org/W4233891042,1982,0.871462881565094,True
https://openalex.org/W1033258613,1979,scincl,7,https://openalex.org/W4237765323,1987,0.871462881565094,True
https://openalex.org/W1033258613,1979,scincl,8,https://openalex.org/W4240502783,1981,0.871462881565094,True
https://openalex.org/W1033258613,1979,scincl,9,https://openalex.org/W4240527291,1973,0.871462881565094,True
https://openalex.org/W4229630351,1980,scincl,0,https://openalex.org/W2032206489,1971,0.9770265817642212,True
https://openalex.org/W4229630351,1980,scincl,1,https://openalex.org/W4233078528,1970,0.976279616355896,True
https://openalex.org/W4229630351,1980,scincl,2,https://openalex.org/W4244840567,1976,0.9628680944442749,True
https://openalex.org/W4229630351,1980,scincl,3,https://openalex.org/W4255705061,1972,0.96269690990448,True
https://openalex.org/W4229630351,1980,scincl,4,https://openalex.org/W4232077296,1970,0.9614822268486023,True
https://openalex.org/W4229630351,1980,scincl,5,https://openalex.org/W4234459245,1971,0.9614757895469666,True
https://openalex.org/W4229630351,1980,scincl,6,https://openalex.org/W4243472907,1983,0.9614319801330566,True
https://openalex.org/W4229630351,1980,scincl,7,https://openalex.org/W4253348255,1973,0.9602980613708496,True
https://openalex.org/W4229630351,1980,scincl,8,https://openalex.org/W4253249504,1974,0.9598926305770874,True
